,City,Price,Area,Location,NoofBedrooms,LiftAvailable,Resale
16723,Kolkata,15000000,860,VIP Road,2,9,0
16724,Kolkata,18500000,1765,Ballygunge,3,9,0
16725,Kolkata,5223000,1200,Selimpur,2,9,1
16726,Kolkata,12000000,935,Narendrapur,2,9,0
16727,Kolkata,32500000,1501,New Alipore,3,9,0
16728,Kolkata,2800000,883,Narendrapur,2,9,0
16729,Kolkata,2787000,2522,Dum Dum,4,9,0
16730,Kolkata,2699000,1457,Dum Dum,3,9,0
16731,Kolkata,7300000,935,Narendrapur,2,9,0
16732,Kolkata,7900000,999,Howrah,3,9,0
16733,Kolkata,13500000,1122,Garia,2,9,0
16734,Kolkata,3477000,1451,Tangra,3,9,1
16735,Kolkata,13500000,2028,Tangra,3,9,1
16736,Kolkata,2668000,1671,Tangra,3,9,1
16737,Kolkata,3584000,1077,Tangra,3,9,0
16738,Kolkata,13500000,2028,Tangra,3,9,1
16739,Kolkata,3960000,2891,Tangra,4,9,1
16740,Kolkata,3477000,700,New Alipore,2,9,1
16741,Kolkata,4350000,945,Madhyamgram,2,9,0
16742,Kolkata,9639000,915,Narendrapur,2,9,0
16743,Kolkata,9128000,997,Howrah,3,9,1
16744,Kolkata,8295000,1348,EM Bypass South East,3,9,0
16745,Kolkata,3960000,1501,Block O,3,9,0
16746,Kolkata,3032000,966,Rajarhat,2,9,0
16747,Kolkata,3163000,1501,New Alipore,3,9,0
16748,Kolkata,8043000,920,birati,2,9,0
16749,Kolkata,7750000,1215,Narendrapur,3,9,0
16750,Kolkata,3049000,1501,New Alipore,3,9,0
16751,Kolkata,2700000,943,New Town,2,9,0
16752,Kolkata,3200000,966,Rajarhat,2,9,0
16753,Kolkata,2384000,1267,Sonarpur,3,9,0
16754,Kolkata,3800000,1377,New Alipore,3,9,0
16755,Kolkata,4000000,1304,New Alipore,3,9,0
16756,Kolkata,2800000,1185,New Alipore,2,9,0
16757,Kolkata,7500000,943,New Town Action Area II,2,9,0
16758,Kolkata,5300000,1064,Narendrapur,3,9,0
16759,Kolkata,4400000,1110,Narendrapur,3,9,0
16760,Kolkata,6556999,1915,New Town,4,9,0
16761,Kolkata,4226000,1550,Garia,3,9,0
16762,Kolkata,9200000,1173,Konnagar,3,9,0
16763,Kolkata,4360000,876,Madurdaha,2,9,0
16764,Kolkata,5500000,650,New Town,2,9,1
16765,Kolkata,11900000,883,Rajpur Sonarpur,2,9,0
16766,Kolkata,3049000,1000,Prince Anwar Shah Connector,3,9,0
16767,Kolkata,2524000,900,Dhakuria,3,9,0
16768,Kolkata,2147000,615,Dhakuria,2,9,0
16769,Kolkata,6500000,1132,Ballygunge,2,9,1
16770,Kolkata,2685000,1250,Anandapur,3,9,0
16771,Kolkata,8164000,1028,Uttarpara Kotrung,2,9,0
16772,Kolkata,5112000,1990,Rajarhat,4,9,0
16773,Kolkata,5773000,1174,N S C Bose Road  Narendrapur,3,9,0
16774,Kolkata,7300000,1431,Haltu,3,9,0
16775,Kolkata,8500000,1090,Kaikhali,3,9,0
16776,Kolkata,5500000,950,Moore Avenue,2,9,1
16777,Kolkata,5773000,2212,Dum Dum,4,9,0
16778,Kolkata,6007000,1173,Konnagar,3,9,0
16779,Kolkata,6021000,935,Narendrapur,2,9,0
16780,Kolkata,6075000,826,Konnagar,2,9,0
16781,Kolkata,22000000,1460,Lake Town,3,9,1
16782,Kolkata,82500000,895,Uttarpara Kotrung,3,9,0
16783,Kolkata,10500000,1570,Lake Town,3,9,0
16784,Kolkata,9818000,1440,Uttarpara Kotrung,3,9,0
16785,Kolkata,2430000,1283,Dum Dum,3,9,0
16786,Kolkata,2032000,1468,New Town,3,9,0
16787,Kolkata,4160000,1925,New Town,4,9,0
16788,Kolkata,11299999,1250,New Town,3,9,0
16789,Kolkata,5594000,1283,Dum Dum,3,9,0
16790,Kolkata,5217000,1335,Dum Dum,3,9,0
16791,Kolkata,4169000,1249,Howrah,3,9,0
16792,Kolkata,9405000,1350,Dum Dum,3,9,0
16793,Kolkata,7945999,2773,Jorabagan,4,9,0
16794,Kolkata,14200000,4320,Elgin,4,9,0
16795,Kolkata,8120000,1630,New Alipore Road,3,9,0
16796,Kolkata,11600000,1875,Tollygunge,3,9,0
16797,Kolkata,5073000,972,Sodepur,3,9,0
16798,Kolkata,4872000,813,Sodepur,2,9,0
16799,Kolkata,3150000,1027,Sodepur,3,9,1
16800,Kolkata,20800000,1987,Cossipore,4,9,0
16801,Kolkata,12900000,1351,International Airport,3,9,0
16802,Kolkata,3792000,1260,International Airport,3,9,0
16803,Kolkata,4216000,1007,International Airport,2,9,0
16804,Kolkata,9973000,1837,New Town Action Area II,4,9,0
16805,Kolkata,9211000,1552,Action Area II Newtown,3,9,0
16806,Kolkata,2617000,1833,E M Bypass,3,9,0
16807,Kolkata,5455000,1450,Howrah,3,9,0
16808,Kolkata,6000000,2155,Dum Dum,3,9,0
16809,Kolkata,3724000,1390,Behala,3,9,0
16810,Kolkata,6094000,1160,New Town,3,9,0
16811,Kolkata,14100000,1068,Sonarpur,2,9,0
16812,Kolkata,3600000,2452,Tangra,4,9,0
16813,Kolkata,11700000,1527,Tangra,3,9,0
16814,Kolkata,6376000,998,Rajpur,2,9,0
16815,Kolkata,4822000,1360,Rajpur,3,9,0
16816,Kolkata,12800000,1635,Lake Town,4,9,0
16817,Kolkata,9430000,1510,Lake Town,3,9,0
16818,Kolkata,7106999,818,Rajarhat,2,9,0
16819,Kolkata,6000000,1131,Howrah,3,9,0
16820,Kolkata,8315000,911,Howrah,3,9,0
16821,Kolkata,4266000,931,Rajarhat,3,9,0
16822,Kolkata,5365000,1451,New Town,3,9,0
16823,Kolkata,3495000,1572,New Alipore,3,9,0
16824,Kolkata,3672000,1083,Sonarpur,2,9,0
16825,Kolkata,3746000,2050,Tollygunge,4,9,0
16826,Kolkata,2682000,1109,Tollygunge,2,9,0
16827,Kolkata,9137000,1026,Garia,3,9,0
16828,Kolkata,11000000,2232,Tollygunge,4,9,0
16829,Kolkata,6700000,1640,Tollygunge,3,9,0
16830,Kolkata,10500000,1236,Tollygunge,2,9,0
16831,Kolkata,3049000,1574,Action Area III,2,9,0
16832,Kolkata,2633000,1663,New Town,3,9,0
16833,Kolkata,2147000,948,International Airport,2,9,0
16834,Kolkata,6094000,1095,Baguiati,3,9,0
16835,Kolkata,2633000,971,N S C Bose Road  Narendrapur,2,9,0
16836,Kolkata,2699000,1020,Rajarhat,2,9,0
16837,Kolkata,2394000,1102,Howrah,3,9,0
16838,Kolkata,7100000,789,Howrah,2,9,0
16839,Kolkata,2394000,1298,Entally,3,9,0
16840,Kolkata,2731000,1707,New Alipore,3,9,0
16841,Kolkata,5700000,1150,Dhakuria,3,9,0
16842,Kolkata,5700000,1630,New Alipore Road,3,9,0
16843,Kolkata,6274000,1173,Konnagar,3,9,0
16844,Kolkata,6530000,1013,Konnagar,2,9,0
16845,Kolkata,5500000,826,Rishra,2,9,0
16846,Kolkata,2700000,1451,New Town,3,9,0
16847,Kolkata,2200000,1013,Konnagar,2,9,0
16848,Kolkata,3482000,915,Narendrapur,2,9,0
16849,Kolkata,3286000,840,Narendrapur,2,9,0
16850,Kolkata,8265000,1058,Howrah,3,9,0
16851,Kolkata,14600000,840,Narendrapur,2,9,0
16852,Kolkata,4100000,1115,Rajpur,3,9,0
16853,Kolkata,5500000,1445,Rajarhat,3,9,0
16854,Kolkata,2500000,1445,Rajarhat,3,9,0
16855,Kolkata,2200000,1056,Howrah,3,9,0
16856,Kolkata,7936000,1099,Howrah,3,9,0
16857,Kolkata,9288000,1300,Madurdaha Near Ruby Hospital On EM Bypass,3,9,0
16858,Kolkata,4500000,844,Nayabad Daspara,2,9,0
16859,Kolkata,3032000,799,Bangur avenue,2,9,1
16860,Kolkata,4224000,925,Rajarhat,2,9,0
16861,Kolkata,8856000,873,Rajarhat,2,9,0
16862,Kolkata,3049000,1425,Chinar Park,3,9,0
16863,Kolkata,2147000,2520,Dum Dum,4,9,0
16864,Kolkata,2147000,910,Rajarhat,2,9,0
16865,Kolkata,12400000,1450,Madurdaha Near Ruby Hospital On EM Bypass,3,9,0
16866,Kolkata,10000000,800,Brahmapur Road,2,9,1
16867,Kolkata,11500000,750,Brahmapur Road,2,9,1
16868,Kolkata,10100000,1550,Action Area II Newtown,3,9,0
16869,Kolkata,94000000,1935,Baranagar,4,9,0
16870,Kolkata,29500000,1100,Rajarhat Chowmatha,3,9,0
16871,Kolkata,11399999,1064,Narendrapur,3,9,0
16872,Kolkata,4500000,871,Tangra,2,9,0
16873,Kolkata,9200000,1417,New Town,3,9,0
16874,Kolkata,3529000,1173,Rishra,3,9,0
16875,Kolkata,9700000,826,Rishra,2,9,0
16876,Kolkata,11000000,826,Rishra,2,9,0
16877,Kolkata,4003000,1827,Tangra,3,9,0
16878,Kolkata,9200000,1476,Tangra,3,9,0
16879,Kolkata,4400000,1424,Tangra,3,9,0
16880,Kolkata,3996000,1525,Tangra,3,9,0
16881,Kolkata,14100000,4891,Gariahat,5,9,1
16882,Kolkata,32000000,4047,Mukundapur,4,9,1
16883,Kolkata,12000000,1883,Tangra,3,9,0
16884,Kolkata,12500000,1400,Sonali Park,3,9,1
16885,Kolkata,120000000,1431,kalikapur,3,9,0
16886,Kolkata,4300000,1103,Sodepur,3,9,0
16887,Kolkata,6555000,1552,New Town,3,9,0
16888,Kolkata,6555000,1707,New Alipore,3,9,0
16889,Kolkata,3746000,1112,Rajarhat,3,9,0
16890,Kolkata,11800000,1431,kalikapur gitangali park,3,9,0
16891,Kolkata,2787000,1000,New Town,3,9,0
16892,Kolkata,3746000,1110,Rajarhat,3,9,0
16893,Kolkata,9200000,1572,New Alipore,3,9,0
16894,Kolkata,6327000,2500,Alipore,3,9,0
16895,Kolkata,2787000,1450,Topsia,3,9,1
16896,Kolkata,8265000,1500,New Town,3,9,0
16897,Kolkata,6669000,7995,Tangra,5,9,0
16898,Kolkata,2699000,1101,Sodepur,3,9,0
16899,Kolkata,2389000,1150,Dum Dum,2,9,0
16900,Kolkata,10100000,1150,Dum Dum,2,9,0
16901,Kolkata,3422000,1270,Madhyamgram,3,9,0
16902,Kolkata,6327000,1754,Tollygunge,3,9,0
16903,Kolkata,2787000,945,Madhyamgram,2,9,0
16904,Kolkata,2647000,1270,Madhyamgram,3,9,0
16905,Kolkata,6669000,1164,Dum Dum,3,9,0
16906,Kolkata,8265000,1110,Howrah,2,9,0
16907,Kolkata,9148000,945,Madhyamgram,2,9,0
16908,Kolkata,3575000,1450,Howrah,3,9,0
16909,Kolkata,4380000,1170,Howrah,2,9,0
16910,Kolkata,3422000,915,Madhyamgram,2,9,0
16911,Kolkata,4380000,919,Behala Chowrasta,2,9,0
16912,Kolkata,3233000,1780,Howrah,4,9,0
16913,Kolkata,4292000,1160,Madhyamgram,2,9,0
16914,Kolkata,3007000,1110,Howrah,2,9,0
16915,Kolkata,2699000,945,Madhyamgram,2,9,0
16916,Kolkata,4380000,929,Narendrapur,3,9,0
16917,Kolkata,3422000,1170,Howrah,2,9,0
16918,Kolkata,2758000,1450,Howrah,3,9,0
16919,Kolkata,8747000,1605,Howrah,3,9,0
16920,Kolkata,2250000,517,Howrah,2,9,0
16921,Kolkata,10100000,1485,Madhyamgram,3,9,0
16922,Kolkata,6659999,1160,Madhyamgram,2,9,0
16923,Kolkata,2160000,1485,Sodepur Road,3,9,0
16924,Kolkata,3233000,944,Madhyamgram,2,9,0
16925,Kolkata,3257000,1455,Madhyamgram,3,9,0
16926,Kolkata,13500000,1203,Biren Roy Road,3,9,0
16927,Kolkata,12700000,915,Madhyamgram,2,9,0
16928,Kolkata,13500000,1485,Madhyamgram,3,9,0
16929,Kolkata,2998000,1160,Madhyamgram,2,9,0
16930,Kolkata,4962000,935,Madhyamgram,2,9,0
16931,Kolkata,4734000,1562,Dum Dum,3,9,0
16932,Kolkata,6300000,605,Howrah,1,9,0
16933,Kolkata,13500000,1780,Howrah,4,9,0
16934,Kolkata,9495000,1480,New Town,3,9,0
16935,Kolkata,4923000,480,New Town,1,9,0
16936,Kolkata,4636000,944,Madhyamgram,2,9,0
16937,Kolkata,4923000,944,Madhyamgram,2,9,0
16938,Kolkata,4788000,1501,New Alipore,3,9,0
16939,Kolkata,6484000,2032,Tollygunge,3,9,0
16940,Kolkata,3256000,1501,Block O,3,9,0
16941,Kolkata,2912000,869,Madhyamgram,2,9,0
16942,Kolkata,3089000,1398,Uttarpara Kotrung,3,9,0
16943,Kolkata,5274000,1052,Dum Dum,2,9,0
16944,Kolkata,3256000,1400,Dum Dum,3,9,0
16945,Kolkata,4788000,1501,New Alipore,3,9,0
16946,Kolkata,4788000,1488,Entally,3,9,0
16947,Kolkata,4791000,1094,Dum Dum,2,9,0
16948,Kolkata,81199999,1140,New Town,2,9,0
16949,Kolkata,14100000,1094,Dum Dum,2,9,0
16950,Kolkata,4872000,1140,New Town,2,9,0
16951,Kolkata,6327000,1441,Dum Dum,3,9,0
16952,Kolkata,4500000,944,Madhyamgram,2,9,0
16953,Kolkata,3336000,560,Jessore Road,1,9,0
16954,Kolkata,2991000,746,International Airport,2,9,0
16955,Kolkata,2617000,1172,Rajarhat,3,9,0
16956,Kolkata,4270000,944,Madhyamgram,2,9,0
16957,Kolkata,3018000,1140,New Town,2,9,0
16958,Kolkata,4899000,1140,New Town,2,9,0
16959,Kolkata,4456000,1331,Rajarhat,3,9,0
16960,Kolkata,2052000,5075,Alipore,4,9,0
16961,Kolkata,3122000,1572,New Alipore,3,9,0
16962,Kolkata,3911999,1160,New Town,3,9,0
16963,Kolkata,60100000,1110,Howrah,2,9,0
16964,Kolkata,5477000,1070,Madurdaha Hussainpur,2,9,0
16965,Kolkata,13200000,967,Madhyamgram,2,9,0
16966,Kolkata,8164000,867,Madhyamgram,2,9,0
16967,Kolkata,8500000,818,Rajarhat,2,9,0
16968,Kolkata,7300000,949,International Airport,2,9,0
16969,Kolkata,5764000,901,Behala,2,9,0
16970,Kolkata,4536000,1361,Garia,3,9,0
16971,Kolkata,4214000,1114,Rajarhat,3,9,0
16972,Kolkata,8988000,570,Dum Dum Cantonment Kolkata,1,9,0
16973,Kolkata,6552000,892,Garia,2,9,0
16974,Kolkata,9996000,815,Baranagar,2,9,0
16975,Kolkata,10500000,3762,Alipore,4,9,0
16976,Kolkata,5070000,1074,Tangra,3,9,0
16977,Kolkata,6502000,1907,Bhawanipur,4,9,0
16978,Kolkata,3252000,1570,Lake Town,3,9,0
16979,Kolkata,5352000,1768,New Town,3,9,1
16980,Kolkata,3689000,997,Howrah,3,9,0
16981,Kolkata,5206000,1281,Dum Dum,3,9,0
16982,Kolkata,5352000,1008,Dum Dum,2,9,0
16983,Kolkata,3260000,869,Tangra,2,9,0
16984,Kolkata,3479999,1605,Howrah,3,9,0
16985,Kolkata,6500000,1170,Howrah,2,9,0
16986,Kolkata,11000000,1785,Howrah,4,9,0
16987,Kolkata,4791000,2028,Bangur,3,9,0
16988,Kolkata,4292000,975,Jessore Road,2,9,0
16989,Kolkata,11000000,1275,Tangra,3,9,0
16990,Kolkata,3422000,813,Rajarhat,2,9,0
16991,Kolkata,11000000,1110,Howrah,3,9,0
16992,Kolkata,6555000,971,Garia,2,9,0
16993,Kolkata,15000000,888,Howrah,3,9,0
16994,Kolkata,19500000,1110,Howrah,3,9,0
16995,Kolkata,8700000,815,Rajarhat,2,9,0
16996,Kolkata,7100000,870,Rajarhat,2,9,0
16997,Kolkata,5355000,999,shalimar,3,9,1
16998,Kolkata,5288000,1759,Narendrapur,3,9,0
16999,Kolkata,7300000,1331,Rajarhat,3,9,0
17000,Kolkata,14900000,1455,Madhyamgram,3,9,0
17001,Kolkata,9985000,1707,New Alipore,3,9,0
17002,Kolkata,7387000,1160,Madhyamgram,2,9,0
17003,Kolkata,8499000,1707,New Alipore,3,9,0
17004,Kolkata,2553000,1150,Dum Dum,2,9,0
17005,Kolkata,4032000,1650,Topsia Road,3,9,1
17006,Kolkata,3156000,2186,Tangra,3,9,1
17007,Kolkata,2321000,1185,Sealdah,2,9,1
17008,Kolkata,6436000,1058,Howrah,3,9,0
17009,Kolkata,3329999,1482,Madhyamgram,3,9,0
17010,Kolkata,9979000,904,EM Bypass South East,2,9,0
17011,Kolkata,8999000,997,Howrah,3,9,0
17012,Kolkata,8131000,2452,Lake Town,4,9,0
17013,Kolkata,6227000,1637,Lake Town,4,9,0
17014,Kolkata,4355000,1211,Lake Town,3,9,0
17015,Kolkata,3190000,1410,Howrah,3,9,0
17016,Kolkata,2566000,982,Biren Roy Road,2,9,0
17017,Kolkata,7100000,1367,Sonarpur,3,9,0
17018,Kolkata,20800000,1070,Sonarpur,2,9,0
17019,Kolkata,16800000,787,Sonarpur,2,9,0
17020,Kolkata,13000000,1262,Garia,3,9,0
17021,Kolkata,12700000,653,Garia,2,9,0
17022,Kolkata,7956000,1782,Howrah,4,9,0
17023,Kolkata,4689000,1607,Howrah,3,9,0
17024,Kolkata,5773000,1452,Howrah,3,9,0
17025,Kolkata,4527000,1112,Howrah,2,9,0
17026,Kolkata,4687000,1361,Sodepur,3,9,0
17027,Kolkata,3495000,997,Sodepur,2,9,0
17028,Kolkata,7300000,802,Sodepur,2,9,0
17029,Kolkata,9200000,1058,Howrah,3,9,0
17030,Kolkata,6000000,2526,Tangra,4,9,0
17031,Kolkata,3960000,2454,Tangra,4,9,0
17032,Kolkata,4000000,1987,Tangra,3,9,0
17033,Kolkata,11000000,1530,Tangra,3,9,0
17034,Kolkata,16500000,2034,Tollygunge,3,9,0
17035,Kolkata,12800000,1272,Tollygunge,2,9,0
17036,Kolkata,20000000,967,Tangra,2,9,0
17037,Kolkata,53000000,1283,Dum Dum,3,9,0
17038,Kolkata,36000000,1006,Dum Dum,2,9,0
17039,Kolkata,7300000,1297,Madhyamgram,3,9,0
17040,Kolkata,8295000,971,N S C Bose Road Narendrapur,2,9,0
17041,Kolkata,10500000,997,Howrah,3,9,0
17042,Kolkata,6350000,1431,Haltu,3,9,0
17043,Kolkata,11000000,888,Howrah Railway Station,3,9,0
17044,Kolkata,12700000,943,New Town,2,9,0
17045,Kolkata,8550000,793,Dhakuria Station Road,2,9,0
17046,Kolkata,8231000,1300,Park Circus,3,9,1
17047,Kolkata,7943000,1643,Kalighat,4,9,0
17048,Kolkata,11399999,1601,Tollygunge,3,9,0
17049,Kolkata,8700000,1733,Kalighat,3,9,0
17050,Kolkata,11399999,3319,Alipore,4,9,0
17051,Kolkata,8700000,2726,Kalighat,4,9,0
17052,Kolkata,8000000,997,Howrah,3,9,0
17053,Kolkata,6500000,1185,New Alipore,2,9,0
17054,Kolkata,4700000,1630,New Alipore,3,9,0
17055,Kolkata,2100000,1270,Naktala,3,9,0
17056,Kolkata,6450000,1585,Netaji Nagar,3,9,0
17057,Kolkata,2912000,2032,Tollygunge,3,9,0
17058,Kolkata,10100000,1367,Tollygunge,3,9,0
17059,Kolkata,3083000,1316,Tollygunge,2,9,0
17060,Kolkata,2912000,1270,Tollygunge,2,9,0
17061,Kolkata,2985000,1300,Tangra,3,9,0
17062,Kolkata,2958000,972,Tangra,3,9,0
17063,Kolkata,4788000,2052,Tangra,4,9,0
17064,Kolkata,3960000,1548,Tangra,3,9,0
17065,Kolkata,4872000,1201,Tangra,3,9,0
17066,Kolkata,6350000,1178,Tangra,3,9,0
17067,Kolkata,3996000,708,Tangra,1,9,0
17068,Kolkata,3077000,750,Kamdahari,2,9,1
17069,Kolkata,3256000,1032,Salt Lake City,2,9,0
17070,Kolkata,3256000,560,Jessore Road,1,9,0
17071,Kolkata,2829000,1780,Howrah,4,9,0
17072,Kolkata,9200000,907,Madhyamgram,3,9,0
17073,Kolkata,9200000,560,Jessore Road,1,9,0
17074,Kolkata,8043000,878,Madhyamgram,2,9,0
17075,Kolkata,23000000,870,Madhyamgram,2,9,0
17076,Kolkata,3127000,1140,New Town AA 3,2,9,0
17077,Kolkata,5027000,943,New Town AA 3,2,9,0
17078,Kolkata,3127000,1160,New Town AA 3,3,9,0
17079,Kolkata,5027000,1270,Naktala,3,9,0
17080,Kolkata,12000000,1110,Rajarhat,3,9,0
17081,Kolkata,3256000,905,Madhyamgram,3,9,0
17082,Kolkata,7736000,944,Madhyamgram,2,9,0
17083,Kolkata,8001000,944,Madhyamgram,2,9,0
17084,Kolkata,3746000,1029,Sonarpur,3,9,0
17085,Kolkata,4200000,1431,kalikapur,3,9,0
17086,Kolkata,4200000,1431,kalikapur,3,9,0
17087,Kolkata,4653000,1915,New Town,4,9,0
17088,Kolkata,7100000,2200,Kankurgachi Main Road,4,9,1
17089,Kolkata,2524000,1203,Biren Roy Road,3,9,0
17090,Kolkata,2394000,1289,New Town,3,9,0
17091,Kolkata,2384000,1203,Biren Roy Road,3,9,0
17092,Kolkata,5900000,1289,New Town,3,9,0
17093,Kolkata,29000000,1715,Entally,3,9,0
17094,Kolkata,16000000,944,Madhyamgram,2,9,0
17095,Kolkata,4700000,1228,Kasba,3,9,0
17096,Kolkata,6555000,1270,Kasba,3,9,0
17097,Kolkata,6555000,1270,Madhyamgram,3,9,0
17098,Kolkata,16500000,793,Dhakuria,2,9,0
17099,Kolkata,50900000,1100,Keshtopur,2,9,1
17100,Kolkata,3682000,1125,Behala,3,9,0
17101,Kolkata,2200000,1133,Tangra,2,9,1
17102,Kolkata,2200000,935,Rajpur Sonarpur,2,9,0
17103,Kolkata,2650000,840,Narendrapur,2,9,0
17104,Kolkata,2699000,883,N S C Bose Road Narendrapur,2,9,0
17105,Kolkata,3422000,999,Howrah,3,9,0
17106,Kolkata,6094000,2889,Topsia Road,4,9,0
17107,Kolkata,3127000,2581,Tangra,4,9,1
17108,Kolkata,2389000,1146,Madurdaha,3,9,0
17109,Kolkata,3127000,1150,Dum Dum,2,9,0
17110,Kolkata,6094000,1150,Jessore Road,2,9,0
17111,Kolkata,3600000,2600,Rajarhat,4,9,1
17112,Kolkata,7100000,5359,Alipore,4,9,1
17113,Kolkata,3960000,1136,Howrah,3,9,0
17114,Kolkata,7800000,800,Sonarpur,2,9,0
17115,Kolkata,3960000,800,Sonarpur,2,9,0
17116,Kolkata,2384000,829,Howrah,2,9,0
17117,Kolkata,4277000,915,Madhyamgram,2,9,0
17118,Kolkata,2780000,1160,Madhyamgram,2,9,0
17119,Kolkata,5500000,1451,New Town,3,9,0
17120,Kolkata,9430000,1203,Behala Chowrasta,3,9,0
17121,Kolkata,3252000,919,Biren Roy Road,2,9,0
17122,Kolkata,4270000,1203,Biren Roy Road,3,9,0
17123,Kolkata,5518000,1451,New Town,3,9,0
17124,Kolkata,6169000,750,Selimpur,2,9,0
17125,Kolkata,2875000,1058,Howrah,3,9,0
17126,Kolkata,8106000,943,New Town,2,9,0
17127,Kolkata,7755000,1224,Kasba,3,9,0
17128,Kolkata,6087000,943,New Town,2,9,0
17129,Kolkata,7943000,883,Narendrapur,2,9,0
17130,Kolkata,6484000,910,Garia,2,9,0
17131,Kolkata,10300000,869,Chandannagar,2,9,0
17132,Kolkata,6484000,1050,Salt Lake City,2,9,0
17133,Kolkata,2720000,2050,Tollygunge,4,9,0
17134,Kolkata,4836000,813,Rajarhat,2,9,0
17135,Kolkata,4836000,949,Dum Dum,2,9,0
17136,Kolkata,9500000,1415,New Town,3,9,0
17137,Kolkata,7300000,1259,Dum Dum,3,9,0
17138,Kolkata,3032000,1000,Konnagar,3,9,0
17139,Kolkata,3163000,1270,Entally,3,9,0
17140,Kolkata,7750000,1215,Entally,3,9,0
17141,Kolkata,2524000,954,Entally,2,9,0
17142,Kolkata,6700000,1270,Tollygunge,2,9,0
17143,Kolkata,4200000,1441,Dum Dum,3,9,0
17144,Kolkata,7976000,1643,Bansdroni,3,9,0
17145,Kolkata,5808000,1441,Dum Dum,3,9,0
17146,Kolkata,3732000,850,Rajarhat,2,9,0
17147,Kolkata,5200000,930,Jessore Road,2,9,0
17148,Kolkata,8043000,930,Bangur,2,9,0
17149,Kolkata,5268000,2320,New Town,3,9,1
17150,Kolkata,4923000,997,Howrah,3,9,0
17151,Kolkata,4518000,1064,N S C Bose Road  Narendrapur,3,9,0
17152,Kolkata,3295000,1110,Narendrapur,3,9,0
17153,Kolkata,5640000,1550,Naktala,3,9,0
17154,Kolkata,4455000,935,Narendrapur,2,9,0
17155,Kolkata,3604000,1334,Rajarhat,2,9,0
17156,Kolkata,4047999,1250,Keshtopur,3,9,0
17157,Kolkata,2617000,1564,Garia,3,9,0
17158,Kolkata,5465000,1139,Garia,2,9,0
17159,Kolkata,4539000,933,Rajarhat,3,9,0
17160,Kolkata,5858000,1258,Rajarhat,3,9,0
17161,Kolkata,4500000,1915,New Town,4,9,0
17162,Kolkata,6335000,1317,Rajarhat,3,9,0
17163,Kolkata,2486000,1094,Dum Dum,2,9,0
17164,Kolkata,5764000,1004,Dum Dum,2,9,0
17165,Kolkata,5626000,1063,Narendrapur,3,9,0
17166,Kolkata,2624000,1200,Garia,3,9,0
17167,Kolkata,4316000,948,Garia,2,9,0
17168,Kolkata,3724000,901,Rajarhat,2,9,0
17169,Kolkata,8315000,964,Bonhooghly on BT Road,2,9,0
17170,Kolkata,3821000,818,Rajarhat,2,9,0
17171,Kolkata,4836000,1127,Tangra,3,9,0
17172,Kolkata,2912000,1010,Narendrapur,2,9,0
17173,Kolkata,2524000,993,Picnic Garden,2,9,0
17174,Kolkata,4695000,840,New Town,2,9,0
17175,Kolkata,4071000,1348,Garia,3,9,0
17176,Kolkata,3611999,777,Rajarhat,2,9,0
17177,Kolkata,3582000,1281,Dum Dum,3,9,0
17178,Kolkata,3141000,1160,Tangra,3,9,0
17179,Kolkata,3105000,820,Rajarhat,2,9,0
17180,Kolkata,2147000,1079,Rajarhat,2,9,0
17181,Kolkata,12000000,931,Rajarhat,3,9,0
17182,Kolkata,5200000,1663,New Town,3,9,1
17183,Kolkata,8600000,1015,Rajarhat,2,9,0
17184,Kolkata,2384000,930,Jessore Road,2,9,0
17185,Kolkata,9000000,560,Bangur,1,9,0
17186,Kolkata,25200000,935,Narendrapur,2,9,0
17187,Kolkata,3400000,1565,Durgapur,3,9,0
17188,Kolkata,5500000,1357,Durgapur,3,9,0
17189,Kolkata,50199999,1204,Durgapur,2,9,0
17190,Kolkata,50300000,1194,Durgapur,2,9,0
17191,Kolkata,42800000,1047,Durgapur,2,9,0
17192,Kolkata,50500000,1035,Durgapur,2,9,0
17193,Kolkata,42900000,826,Konnagar,2,9,0
17194,Kolkata,50199999,1150,kalikapur,1,9,1
17195,Kolkata,42699999,1350,Kalitala Road,3,9,1
17196,Kolkata,72600000,1367,Tollygunge,3,9,0
17197,Kolkata,85300000,883,Narendrapur,2,9,0
17198,Kolkata,85300000,1435,Tollygunge,3,9,1
17199,Kolkata,85300000,1800,Wood Street,3,9,1
17200,Kolkata,85300000,885,Sodepur,2,9,1
17201,Kolkata,85300000,1067,Kalighat,2,9,0
17202,Kolkata,85300000,5359,Alipore,4,9,0
17203,Kolkata,85300000,5359,Alipore,4,9,0
17204,Kolkata,85300000,4527,Alipore,3,9,0
17205,Kolkata,85300000,5359,Alipore,4,9,0
17206,Kolkata,85300000,4527,Alipore,3,9,0
17207,Kolkata,85300000,5359,Alipore,4,9,0
17208,Kolkata,85300000,4527,Alipore,3,9,0
17209,Kolkata,85300000,4527,Alipore,3,9,0
17210,Kolkata,85300000,5359,Alipore,4,9,0
17211,Kolkata,85300000,5359,Alipore,4,9,0
17212,Kolkata,85300000,5359,Alipore,4,9,0
17213,Kolkata,85300000,5359,Alipore,4,9,0
17214,Kolkata,85300000,5359,Alipore,4,9,0
17215,Kolkata,85300000,5359,Alipore,4,9,0
17216,Kolkata,85300000,5359,Alipore,4,9,0
17217,Kolkata,85300000,5359,Alipore,4,9,0
